ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
6197,"Sesión especial en Diputados, sin los vetos de Javier Milei: el temario",Francis Dinatale,"DESTACADAS, POLITICA, Sin Categoria",2025-08-06,08:30:36,0,Política,2025-08-06,Miércoles
6194,Fuerte accidente de Franco Colapinto en una prueba en Hungría: fue atendido por los médicos y está bien,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-06,08:22:16,1,Deportes,2025-08-06,Miércoles
6188,"Villa Ciudad Parque celebra el mes de la niñez con juegos, poesía y comunidad",Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-06,06:45:40,2,Eventos locales,2025-08-06,Miércoles
6185,Embalse invierte más de $40 millones en educación: cuatro pilares para transformar el futuro,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-06,06:34:38,2,Eventos locales,2025-08-06,Miércoles
6183,Javier Milei defendió el veto a las jubilaciones y dijo que durante su gestión se multiplicaron por cuatro,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-05,09:16:34,2,Política,2025-08-05,Martes
6180,Detienen a dos personas por inicio de incendio en zona rural de Cerro Pelado,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-05,09:12:33,0,Medio Ambiente,2025-08-05,Martes
6177,"Diputados debatirá el financiamiento universitario, la situación del Garrahan y proyectos de gobernadores",Francis Dinatale,"DESTACADAS, POLITICA",2025-08-05,08:52:23,3,Política,2025-08-05,Martes
6174,River podría llevar visitantes contra Lanús,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-05,08:49:18,0,Deportes,2025-08-05,Martes
6170,Los detalles de la denuncia penal de Victoria Villarruel contra Lilia Lemoine: &#8220;Difunde falacias&#8221;,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-05,08:46:11,2,Política,2025-08-05,Martes
6167,Movilización nacional contra el veto presidencial a la Ley de Emergencia en Discapacidad,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-05,08:42:25,1,Política,2025-08-05,Martes
6164,"Según Javier Milei, es mentira que no se llega a fin de mes: &#8220;La calle tendría que estar llena de cadáveres&#8221;",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2025-08-05,08:29:41,0,Política,2025-08-05,Martes
6160,Córdoba apuesta al cooperativismo como motor de desarrollo regional,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-08-05,07:59:52,2,Política,2025-08-05,Martes
6156,"Comercios al borde del abismo: inflación, dólar y caída del consumo golpean al sector turístico",Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-05,07:48:53,4,Precios y costo de vida,2025-08-05,Martes
6152,Proyecto de ley para regular la inteligencia artificial en Córdoba,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-08-05,07:36:38,4,Política,2025-08-05,Martes
6148,Córdoba impulsa un crecimiento ordenado para proteger el ambiente en zonas turísticas,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-05,07:04:18,2,Otros,2025-08-05,Martes
