ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
6880,Los 11 de Lionel Scaloni para visitar a Ecuador en el cierre de las Eliminatorias,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-08,08:52:39,2,Deportes,2025-09-08,Lunes
6877,Colapinto sufrió con Alpine en Monza y recordó que con Williams &#8220;fue una experiencia diferente&#8221;,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-08,08:47:16,3,Deportes,2025-09-08,Lunes
6874,Elecciones en provincia de Buenos Aires: duro revés para Milei,Francis Dinatale,"DESTACADAS, NACIONALES, POLITICA",2025-09-08,08:32:08,4,Política,2025-09-08,Lunes
6870,Axel Kicillof celebró &#8220;la victoria aplastante&#8221; en la Provincia: &#8220;Le vinimos a poner freno a Javier Milei&#8221;,Francis Dinatale,"DESTACADAS, POLITICA",2025-09-08,08:21:53,3,Política,2025-09-08,Lunes
6864,"En una noche llena de emociones y con un doblete de Messi, Argentina goleó 3-0 a Venezuela por Eliminatorias",Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-05,09:29:43,2,Deportes,2025-09-05,Viernes
6859,&#8220;Golpe institucional&#8221;: el enojo de Javier Milei con el Senado por Discapacidad y la limitación a los DNU,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-05,09:07:08,2,Deportes,2025-09-05,Viernes
6854,&#8220;Ganaron los violentos&#8221;: la reacción de Independiente tras el fallo de Conmebol,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-05,08:41:58,2,Deportes,2025-09-05,Viernes
6851,"La sanción de Conmebol: Independiente, eliminado de la Copa Sudamericana",Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-05,08:21:59,1,Deportes,2025-09-05,Viernes
6848,Reunión clave por la infraestructura escolar en Calamuchita,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-09-05,07:00:28,2,Eventos locales,2025-09-05,Viernes
6845,Los Reartes lanza curso gratuito de Gestión de Microemprendimientos con certificación oficial,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-09-05,06:55:03,2,Eventos locales,2025-09-05,Viernes
6842,Incendio vehicular en la Ruta S271: conductor ileso gracias a rápida evacuación,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-09-05,06:43:47,2,Policial,2025-09-05,Viernes
6838,"Selección Argentina vs. Venezuela, por las Eliminatorias",Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-04,09:14:16,1,Deportes,2025-09-04,Jueves
6835,Incidentes en el acto de Javier Milei en Moreno,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2025-09-04,09:10:27,2,Política,2025-09-04,Jueves
6831,"Entre tibios aplausos, denunció una &#8220;operación de desprestigio&#8221; y un ataque hacia su hermana",Francis Dinatale,"DESTACADAS, POLITICA",2025-09-04,08:53:07,4,Política,2025-09-04,Jueves
6828,"Javier Milei en Moreno: minuto a minuto del cierre de campaña, discurso e incidentes",Francis Dinatale,"DESTACADAS, POLITICA",2025-09-04,08:45:16,2,Política,2025-09-04,Jueves
6824,Russo seguirá internado: qué dice su entorno y el silencio de Boca,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-04,08:28:00,0,Deportes,2025-09-04,Jueves
6821,Incidentes empañan partido entre Sportivo Los Reartes y Deportivo Casino,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-04,07:05:37,2,Deportes,2025-09-04,Jueves
6818,ANSES atenderá en Embalse con unidad móvil este viernes 12 de septiembre,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-09-04,06:55:53,2,Otros,2025-09-04,Jueves
6815,Detienen a joven acusado de violación de domicilio y robo agravado en Los Reartes,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-09-04,06:44:59,2,Policial,2025-09-04,Jueves
6811,"Después del &#8220;Flota, flota&#8221; el gobierno sale a intervenir en el dólar",Francis Dinatale,"DESTACADAS, POLITICA",2025-09-03,09:19:50,2,Política,2025-09-03,Miércoles
6808,La Selección se entrena de cara al partido ante Venezuela,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-03,09:06:39,1,Deportes,2025-09-03,Miércoles
