ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
10614,Putin condenó la muerte de Jamenei y habló de “asesinato” y «cínica violación del derecho internacional»,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-03-02,07:56:30,1,Internacional,2026-03-02,Lunes
10611,Trump aseguró que los nuevos líderes de Irán “quieren hablar” tras los ataques y que aceptó el diálogo,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-03-02,07:53:05,0,Internacional,2026-03-02,Lunes
10607,El papa León XIV advirtió sobre un “abismo irreparable» por la escalada en Medio Oriente,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-03-02,07:47:27,1,Internacional,2026-03-02,Lunes
10604,La AFA analiza pedir cambio de sede para la Finalissima tras los bombardeos de EEUU,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-02,07:39:19,1,Deportes,2026-03-02,Lunes
10601,"Arde Newell&#8217;s tras el clásico: represión policial, balas de goma y destrozos en el estadio",Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-02,07:31:59,0,Deportes,2026-03-02,Lunes
10596,Los Reartes: La Sala Cuna “Elena Ferrando” abre sus puertas para el ciclo lectivo 2026,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-02,07:13:53,3,Eventos locales,2026-03-02,Lunes
10593,Embalse: El municipio entrega 500 kits escolares para el inicio del ciclo lectivo,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-02,07:06:54,3,Eventos locales,2026-03-02,Lunes
10590,Flojo de rating: cómo le fue a la cadena nacional de Javier Milei,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-02,01:09:47,3,Política,2026-03-02,Lunes
10587,Apertura de sesiones: el presidente abrió las ordinarias sin propuestas,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-02,01:06:35,6,Política,2026-03-02,Lunes
10580,Central festejó la victoria en el clásico y hundió más a su eterno rival,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-01,19:25:44,3,Deportes,2026-03-01,Domingo
10576,Talleres y San Lorenzo no se sacaron ventaja e igualaron sin goles,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-01,13:32:43,3,Deportes,2026-03-01,Domingo
10573,China exige un alto al fuego inmediato a EEUU e Israel tras los ataques contra Irán,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-03-01,11:58:43,3,Internacional,2026-03-01,Domingo
10570,Qatar suspendió el fútbol: alerta por la Finalissima,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-01,11:20:02,2,Deportes,2026-03-01,Domingo
10567,Javier Milei celebró la muerte de Alí Jamenei mientras Irán negaba su deceso: &#8220;Violento y cruel&#8221;,Francis Dinatale,"DESTACADAS, INTERNACIONALES, POLITICA",2026-03-01,11:17:43,3,Internacional,2026-03-01,Domingo
10564,Alerta en Medio Oriente: Irán confirmó la muerte de su máximo líder Alí Jamenei,Francis Dinatale,"DESTACADAS, EEUU, INTERNACIONALES",2026-03-01,11:14:34,2,Internacional,2026-03-01,Domingo
10561,Los empresarios más poderosos de la Argentina celebraron la reforma laboral,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-01,11:11:19,3,Política,2026-03-01,Domingo
10556,Qué dicen The Guardian y The Wall Street Journal sobre la reforma laboral de Milei,Redaccion,"DESTACADAS, POLITICA, Sin Categoria, TITULARES",2026-02-28,11:13:06,5,Política,2026-02-28,Sábado
10550,El Senado aprobó la Reforma Laboral y dio luz verde a la baja en la edad de imputabilidad,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-27,23:07:54,4,Política,2026-02-27,Viernes
10543,Suben otra vez los impuestos a los Combustibles Líquidos y el impacto se traslada al surtidor,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-27,09:26:50,5,Política,2026-02-27,Viernes
10540,Villa General Belgrano se prepara para recibir a &#8220;La Villa Race&#8221;: una cita imperdible con el deporte y la naturaleza,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2026-02-27,06:37:09,5,Deportes,2026-02-27,Viernes
10537,Los Reartes fortalece su compromiso ambiental con la renovación de infraestructura de reciclaje,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-02-27,06:29:46,5,Medio Ambiente,2026-02-27,Viernes
10532,"Los glaciares, a remate: el Senado le dio media sanción al proyecto que favorece a las mineras",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, POLITICA",2026-02-27,00:55:30,4,Política,2026-02-27,Viernes
10528,La despedida fue con festejo y ovación hacia Gallardo,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-27,00:41:46,4,Deportes,2026-02-27,Viernes
10524,Hazaña de Lanús en Brasil: El granate ganó la Recopa Sudamericana,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-27,00:28:00,6,Deportes,2026-02-27,Viernes
10519,Rosario Central venció 2-1 a Gimnasia y lo dejó con las manos vacías en el Bosque,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-26,09:56:38,4,Deportes,2026-02-26,Jueves
10516,Arranca el paro de los controladores aéreos: el cronograma de la medida de fuerza,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES",2026-02-26,09:52:22,4,Sociedad,2026-02-26,Jueves
10513,River recibe a Banfield en la noche de la despedida de Gallardo,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-26,09:49:40,4,Deportes,2026-02-26,Jueves
10508,Investigan la muerte de un hombre de 47 años en Santa Rosa de Calamuchita,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-02-26,07:26:11,6,Policial,2026-02-26,Jueves
