ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
5916,Violento asalto en Villa Yacanto: Ingresaron y en 2 horas amenazaron y violentaron a la hermana de un ex intendente,Redaccion,"DESTACADAS, POLICIALES",2025-07-24,12:04:38,29,Policial,2025-07-24,Jueves
5912,Karina Milei salió al cruce del ala disidente libertaria tras las listas en Provincia,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-24,09:13:18,2,Política,2025-07-24,Jueves
5909,Tradición y alegría en Las Bajadas: exitosa peña folclórica durante las Fiestas Patronales,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-24,07:17:32,3,Otros,2025-07-24,Jueves
5906,Embalse convoca a audiencia pública sobre proyecto minero,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-07-24,07:10:48,3,Política,2025-07-24,Jueves
5903,Embalse activa el turismo familiar con propuestas gratuitas para este fin de semana,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-24,07:02:46,3,Eventos locales,2025-07-24,Jueves
5900,"Efectos del nuevo modelo económico: en 2024 se perdieron 13.000 pymes, según cifras oficiales",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-24,06:50:34,4,Otros,2025-07-24,Jueves
5897,"Córdoba, epicentro de la gran gala del cine nacional: Se entregaron los Premios Sur 2025",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-24,06:46:37,2,Cultura,2025-07-24,Jueves
5894,"Ventas mayoristas caen 4,9% en mayo y acumulan un descenso del 6,3% en el año",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-24,06:37:59,4,Otros,2025-07-24,Jueves
5890,"Boca, afuera de la Copa Argentina: Atlético Tucumán lo venció por 2-1 y profundizó su mala racha",Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-24,06:33:17,3,Deportes,2025-07-24,Jueves
5887,Milei estará en la inauguración de La Rural: esperan que haga anuncios para el campo,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-24,06:27:22,2,Política,2025-07-24,Jueves
5883,Argentina presentó escritos para evitar la devolución de las acciones de YPF,Francis Dinatale,"DESTACADAS, INTERNACIONALES, JUDICIALES",2025-07-23,09:33:32,2,Internacional,2025-07-23,Miércoles
5879,Boca busca avanzar en la Copa Argentina ante Atlético Tucumán,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-23,08:14:18,1,Deportes,2025-07-23,Miércoles
5876,Grave declaración del posible embajador de Estados Unidos en Argentina: &#8220;23 provincias que&#8230;&#8221;,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-23,06:59:32,3,Política,2025-07-23,Miércoles
5873,Embalse se consolida como destino turístico con eventos que reúnen a miles de personas,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-23,06:51:56,3,Turismo y viajes,2025-07-23,Miércoles
5870,Vacaciones con alegría: más de 70 chicos disfrutaron las actividades de invierno en Villa Ciudad Parque,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-23,06:45:56,3,Clima,2025-07-23,Miércoles
5864,Milei llamó &#8220;bruta traidora&#8221; a Villarruel y prometió sorpresas &#8220;con los resultados de octubre&#8221;,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-23,06:40:59,5,Política,2025-07-23,Miércoles
5865,Reconocimiento provincial y nueva inversión educativa en Villa General Belgrano,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-23,06:33:56,3,Otros,2025-07-23,Miércoles
5861,Diputados piden explicaciones por el contrato millonario de empresa de Martín Menem con el Estado,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-22,09:09:27,3,Política,2025-07-22,Martes
5857,"&#8220;Derecha Fest&#8221;, el festival libertario que contará con Javier Milei como orador principal",Francis Dinatale,"DESTACADAS, POLITICA",2025-07-22,08:58:09,4,Política,2025-07-22,Martes
5854,Un nuevo préstamo de US$230 millones del Banco Mundial se sumó a las reservas del BCRA,Francis Dinatale,"DESTACADAS, NACIONALES",2025-07-22,08:45:00,3,Finanzas,2025-07-22,Martes
5848,Tragedia en Bangladesh: un avión militar se estrelló contra un colegio y dejó al menos 27 muertos,Francis Dinatale,"DESTACADAS, INTERNACIONALES",2025-07-22,08:27:04,1,Internacional,2025-07-22,Martes
5844,Piñón Fijo llega a Santa Rosa para celebrar el Día del Niño,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-22,06:41:15,5,Eventos locales,2025-07-22,Martes
5841,"Música, tradición y sabores: llega una nueva edición de SaboReartes en Los Reartes",Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-22,06:35:00,3,Cultura,2025-07-22,Martes
5838,Choque múltiple en Ruta 5: pareja en moto sufrió politraumatismos y fue hospitalizada,Jose Manuel Ferrero,POLICIALES,2025-07-22,06:24:36,5,Policial,2025-07-22,Martes
