ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
5644,El INDEC da a conocer la inflación de junio que tendría una leve suba respecto a mayo,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, Sin Categoria",2025-07-14,09:24:04,2,Precios y costo de vida,2025-07-14,Lunes
5640,El blues llegó al aula: Botafogo ofreció una clase magistral en Villa Rumipal,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-14,07:11:39,2,Otros,2025-07-14,Lunes
5635,Roatán se prepara para recibir su nuevo Hospital de Emergencia: un salto en el acceso a la salud insular,Jose Manuel Ferrero,"DESTACADAS, HONDURAS",2025-07-14,07:03:37,2,Internacional,2025-07-14,Lunes
5631,Honduras: Protección al Consumidor investiga 400 expedientes con multas millonarias por abusos comerciales,Jose Manuel Ferrero,"DESTACADAS, HONDURAS",2025-07-14,06:57:15,2,Internacional,2025-07-14,Lunes
5627,Tegucigalpa entra al Top 100 de ciudades latinoamericanas según Oxford Economics,Jose Manuel Ferrero,"DESTACADAS, HONDURAS",2025-07-14,06:49:22,2,Internacional,2025-07-14,Lunes
5623,Castro responde a la cancelación del TPS: “Los hondureños afectados no están solos”,Jose Manuel Ferrero,"DESTACADAS, HONDURAS",2025-07-14,06:40:24,2,Internacional,2025-07-14,Lunes
5618,Comienza el Torneo Clausura,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-11,10:19:39,2,Deportes,2025-07-11,Viernes
5615,Milei ratificó su idea de pelear contra todos,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-11,10:01:50,2,Política,2025-07-11,Viernes
5611,"Revés para el Gobierno el Senado: son ley la suba de jubilaciones, moratoria previsional y emergencia en discapacidad",Francis Dinatale,"DESTACADAS, POLITICA",2025-07-11,09:28:21,2,Política,2025-07-11,Viernes
5608,La Cumbrecita abre su invierno con música y solidaridad,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-11,06:53:38,4,Clima,2025-07-11,Viernes
5605,La Cumbrecita celebra 29 años como Pueblo Peatonal: un ejemplo de turismo sostenible y bienestar comunitario,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-11,06:47:35,4,Eventos locales,2025-07-11,Viernes
5602,Embalse vuelve a latir con su Feria de Emprendedores y Artesanos este invierno,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-11,06:40:52,3,Eventos locales,2025-07-11,Viernes
5599,"Embalse activa su propuesta de invierno: cultura, deporte y naturaleza para todos los gustos",Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-07-11,06:27:40,3,Eventos locales,2025-07-11,Viernes
5595,Instituto venció a Boca en Córdoba e igualó la final de la Liga Nacional,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-10,10:48:55,2,Deportes,2025-07-10,Jueves
5591,La presentación de Leandro Paredes en Boca,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-10,10:44:12,4,Deportes,2025-07-10,Jueves
