ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
6568,Escándalo por corrupción en el Gobierno: ya analizan los teléfonos secuestrados,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-24,12:26:00,1,Política,2025-08-24,Domingo
6565,Preocupación en el Gobierno por el caso de coimas en ANDIS: temen un nuevo $LIBRA en plena campaña,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2025-08-22,08:21:53,1,Política,2025-08-22,Viernes
6562,Senado aprobó con mayoría abrumadora la actualización del financiamiento universitario,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-22,08:13:00,2,Política,2025-08-22,Viernes
6556,Copa Libertadores: River sufrió más de la cuenta con Libertad y ganó por penales,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-22,07:56:37,3,Deportes,2025-08-22,Viernes
6548,Triple derrota para Milei: el Senado sancionó leyes de fondos para las universidades y Garrahan,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-22,07:42:43,4,Política,2025-08-22,Viernes
6544,El intendente de Santa Rosa de Calamuchita rompe con Milei y se alinea con Llaryora,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-08-22,06:26:24,3,Política,2025-08-22,Viernes
6541,Embalse asume el control del lago y pone fin a las usurpaciones con un convenio histórico,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-22,06:20:00,2,Eventos locales,2025-08-22,Viernes
6538,El peronismo de Calamuchita se reagrupa con miras a las elecciones,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-08-22,06:10:03,3,Política,2025-08-22,Viernes
6532,Los 11 de Marcelo Gallardo para recibir a Libertad en busca de los cuartos de final,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-21,08:10:44,1,Deportes,2025-08-21,Jueves
6530,El Congreso aprobó el proyecto de los gobernadores de reparto de ATN,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2025-08-21,07:57:31,3,Política,2025-08-21,Jueves
6523,"Copa Sudamericana: Independiente y Universidad de Chile, suspendido por graves incidentes",Francis Dinatale,"DEPORTES, DESTACADAS, POLICIALES",2025-08-21,07:46:29,1,Deportes,2025-08-21,Jueves
6520,Diputados ratificó el veto de Javier Milei al aumento para jubilados,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-21,07:33:21,4,Política,2025-08-21,Jueves
6517,"La Cumbrecita celebra su 91° aniversario con música, tradición y destrezas gauchas",Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-21,06:35:26,4,Eventos locales,2025-08-21,Jueves
6514,Audiencia pública en Embalse para debatir proyecto minero,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2025-08-21,06:27:56,4,Política,2025-08-21,Jueves
6511,Incendio vehicular en Villa Yacanto: una Ford Ranger quedó reducida a cenizas,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-08-21,06:15:30,2,Policial,2025-08-21,Jueves
6508,Discapacidad: Llaryora anunció un fondo para garantizar alimentos en instituciones con doble jornada,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-20,09:14:45,5,Política,2025-08-20,Miércoles
6504,Épica clasificación de Racing: se impuso 3-1 sobre la hora y eliminó a Peñarol,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-20,08:55:42,1,Deportes,2025-08-20,Miércoles
6499,Maratónica sesión en Diputados con foco en los vetos de Javier Milei: el temario,Francis Dinatale,"DESTACADAS, POLITICA",2025-08-20,08:45:03,3,Política,2025-08-20,Miércoles
6496,"Comenzó el Torneo Clausura de la Liga Regional: derrotas, partidazos y un líder firme en el repechaje",Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-08-20,06:58:33,2,Deportes,2025-08-20,Miércoles
6493,Fecha 12 en la Liga Calamuchitana: Central Argentino reafirma su liderazgo y Villa del Dique se luce en varones,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-08-20,06:52:55,2,Deportes,2025-08-20,Miércoles
6490,Bautista Prado cierra gira Cosat con podio y ya compite en el Nacional,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-08-20,06:45:43,2,Deportes,2025-08-20,Miércoles
6487,Festival boxístico en Villa del Dique: grandes emociones y destacados combates,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-08-20,06:29:29,2,Deportes,2025-08-20,Miércoles
6482,"Juicio por YPF: la Argentina obtuvo un nuevo fallo favorable, esta vez de la justicia de Irlanda",Francis Dinatale,"DESTACADAS, INTERNACIONALES, JUDICIALES",2025-08-19,08:49:49,4,Internacional,2025-08-19,Martes
6478,Talleres y San Martín de San Juan igualaron sin goles en el cierre de la fecha,Francis Dinatale,"DEPORTES, DESTACADAS",2025-08-19,08:42:28,1,Deportes,2025-08-19,Martes
6474,Día del Lemon pie: las variantes para elegir a la hora del postre o del té y dónde comer los más ricos,Francis Dinatale,"INTERÉS GENERAL, Sin Categoria",2025-08-19,08:34:38,1,Otros,2025-08-19,Martes
6471,"Por la crisis económica, los argentinos comen menos y peor",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-19,08:25:40,4,Otros,2025-08-19,Martes
6466,Referentes de la cultura de Córdoba se pronunciaron a favor de la Ley de Emergencia en Discapacidad,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-08-19,08:13:08,3,Política,2025-08-19,Martes
6463,Embalse lanza un histórico Plan de Viviendas: “El derecho a un techo propio ya no será un privilegio”,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-19,07:09:41,3,Precios y costo de vida,2025-08-19,Martes
6460,Embalse celebró a la infancia con un multitudinario Festival Regional,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-08-19,06:54:03,2,Eventos locales,2025-08-19,Martes
6457,"Violento intento de robo en Villa Incor: tiroteo, gas pimienta y un delincuente herido",Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-08-19,06:40:47,2,Policial,2025-08-19,Martes
