ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
10020,Talleres perdió de local ante Platense con un gol en contra sobre el final,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-01,00:58:10,3,Deportes,2026-02-01,Domingo
10016,Independiente no pudo con Vélez y empató 1 a 1,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-01,00:46:58,4,Deportes,2026-02-01,Domingo
10006,Talleres quiere levantarse ante un Platense que llega invicto,Redaccion,"DESTACADAS, INTERÉS GENERAL, TITULARES",2026-01-31,20:41:54,2,Eventos locales,2026-01-31,Sábado
10000,Amboy se prepara para la 4° edición del Festival de la Balada,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-30,06:32:25,9,Eventos locales,2026-01-30,Viernes
9997,Mario Rivarola llevó al Congreso el reclamo contra los &#8220;intereses abusivos&#8221; de las tarjetas de crédito,Jose Manuel Ferrero,"DESTACADAS, POLITICA",2026-01-30,06:24:47,9,Política,2026-01-30,Viernes
9992,Belgrano rescató un empate ante Tigre en el debut del Mudo Vázquez,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-30,01:20:37,4,Deportes,2026-01-30,Viernes
9988,Estudiantes de Río Cuarto empató sin goles ante Argentinos Juniors y sumó su primer punto en Primera,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-30,01:07:03,3,Deportes,2026-01-30,Viernes
9982,La Provincia acompañará el proyecto que baja la edad de imputabilidad,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, JUDICIALES, POLITICA",2026-01-29,09:44:30,10,Justicia,2026-01-29,Jueves
9977,La mesa política del Gobierno se reúne y evalúa ampliar el temario de las sesiones extraordinarias,Francis Dinatale,"DESTACADAS, NACIONALES, POLITICA",2026-01-29,09:37:09,3,Política,2026-01-29,Jueves
9973,Rescate nocturno en Ruta S271: un conductor atrapado tras un siniestro vial,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-01-29,06:50:28,10,Policial,2026-01-29,Jueves
9970,Tragedia en Calamuchita: Hallan a un turista bonaerense sin vida en el Dique Los Molinos,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-01-29,06:41:19,23,Policial,2026-01-29,Jueves
9966,El Gobierno analiza incorporar a las sesiones extraordinarias la Ley de Emergencia Ígnea,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, POLITICA",2026-01-29,01:07:50,5,Política,2026-01-29,Jueves
9961,Racing sumó su segunda derrota en el Torneo Apertura: Rosario Central le ganó con un golazo de Ángel Di María,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-29,00:53:11,4,Deportes,2026-01-29,Jueves
9956,Tragedia aérea: cayó un avión en Colombia y hay 15 muertos,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES, TITULARES",2026-01-29,00:45:04,4,Internacional,2026-01-29,Jueves
9952,Estudiantes logró un triunfo justo ante Boca,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-29,00:37:27,4,Deportes,2026-01-29,Jueves
9948,Franco Colapinto termina con ritmo prometedor los entrenamientos en Barcelona,Francis Dinatale,"DEPORTES, DESTACADAS, INTERÉS GENERAL",2026-01-28,09:47:05,3,Deportes,2026-01-28,Miércoles
9945,Tragedia aérea en la India: se estrelló un avión y murió un funcionario junto a otras cuatro personas,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-01-28,09:43:00,5,Internacional,2026-01-28,Miércoles
9942,Estatales van al paro general en contra de la reforma laboral que impulsa el Gobierno: cuándo es la medida de fuerza,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, POLITICA",2026-01-28,09:37:31,4,Política,2026-01-28,Miércoles
9939,Vuelco de camión en Los Reartes: Dramático rescate tras quedar el chofer atrapado,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-01-28,06:46:46,37,Policial,2026-01-28,Miércoles
9936,Santa Rosa de Calamuchita: Récord de ocupación y éxito total del Festival del Río y la Luna,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-28,06:39:16,8,Eventos locales,2026-01-28,Miércoles
9933,Villa Yacanto pisa fuerte: arranca la temporada con un 90% de ocupación,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-28,06:26:12,8,Eventos locales,2026-01-28,Miércoles
9929,Independiente Rivadavia sorprendió a Huracán y se lo dio vuelta 1-2 en el Ducó,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-28,00:08:43,4,Deportes,2026-01-28,Miércoles
9924,San Lorenzo se hizo fuerte en Mendoza y celebró su primer triunfo en el Torneo Apertura,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-28,00:03:50,5,Deportes,2026-01-28,Miércoles
9918,Furor por Santiago Ascacíbar en Boca: locura en la revisión y &#8220;no quería jugar en River&#8221;,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-27,23:57:28,3,Deportes,2026-01-27,Martes
9912,Santiago Ascacibar será el segundo refuerzo de Boca,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-27,10:46:17,2,Deportes,2026-01-27,Martes
9907,Es oficial el aumento para las Asignaciones Familiares: todos los detalles,Francis Dinatale,"DESTACADAS, NACIONALES, POLITICA, TITULARES",2026-01-27,09:38:44,5,Política,2026-01-27,Martes
9904,Rescate heroico en Santa Rosa: Bomberos salvan a tres turistas y su mascota tras la crecida del río,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-27,06:58:24,10,Turismo y viajes,2026-01-27,Martes
9901,Refuerzan la seguridad en el Embalse Río III con un megaoperativo náutico y terrestre,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-27,06:51:02,9,Policial,2026-01-27,Martes
9896,"Con gol de debutante Nasif, Platense abrió la segunda fecha con un triunfo ante Instituto",Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-27,00:46:02,3,Deportes,2026-01-27,Martes
9891,Más argentinos viajaron al exterior y menos turistas extranjeros visitaron el país en diciembre de 2025,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, TITULARES",2026-01-27,00:38:31,10,Turismo y viajes,2026-01-27,Martes
9886,Ángel Romero se convertirá en el primer refuerzo de Boca: &#8220;Es un desafío que estaba buscando&#8221;,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-27,00:31:34,3,Deportes,2026-01-27,Martes
