ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
10821,La inflación de febrero hubiera superado el 3% con la nueva medición que canceló Milei,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, POLITICA",2026-03-13,09:23:33,2,Política,2026-03-13,Viernes
10817,Los Molinos ya tiene su Bandera Oficial: un nuevo símbolo de identidad y pertenencia,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-13,07:04:34,6,Otros,2026-03-13,Viernes
10814,Villa Yacanto se consagra como el tercer destino más hospitalario de Argentina,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-13,06:59:33,7,Salud,2026-03-13,Viernes
10810,Talleres le ganó el clásico a Instituto en el Kempes,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-13,00:32:59,3,Deportes,2026-03-13,Viernes
10808,Pese al ajuste y la recesión la inflación no baja,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-13,00:28:16,7,Política,2026-03-13,Viernes
10805,La Justicia ya investiga a Adorni por los viajes con su esposa a Nueva York y Punta del Este,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-13,00:22:31,7,Política,2026-03-13,Viernes
10802,Asesor de Luis Caputo admite manipulación del Indec: reveló la inflación real con la medición de Marco Lavagna,Francis Dinatale,Sin Categoria,2026-03-13,00:19:26,2,Precios y costo de vida,2026-03-13,Viernes
10799,"En el debut del Chacho Coudet, River le ganó a Huracán en un partido con polémicas",Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-13,00:16:11,4,Deportes,2026-03-13,Viernes
10795,Alerta de la AIE: el mundo se enfrenta a la mayor interrupción del suministro de petróleo de la historia,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES, POLITICA",2026-03-12,09:15:29,6,Internacional,2026-03-12,Jueves
10791,"Huracán vs. River, con el debuto del Chacho Coudet como entrenador millonario",Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-12,09:05:43,3,Deportes,2026-03-12,Jueves
10787,El sabor del monte tiene cita en Villa General Belgrano: llega la gran final de «Sed de Algarroba»,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-12,06:48:46,7,Eventos locales,2026-03-12,Jueves
10784,Tragedia en Santa Rosa de Calamuchita: un vecino murió tras intentar detener a un ladrón,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-03-12,06:39:11,11,Policial,2026-03-12,Jueves
10779,La crisis opacó al verano: Mar del Plata tuvo su peor temporada desde la pandemia,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2026-03-12,01:04:13,5,Otros,2026-03-12,Jueves
10776,Adorni confirmó que su esposa viajó en el Tango: &#8220;Presidencia la invitó&#8221;,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-03-12,00:05:50,4,Política,2026-03-12,Jueves
10772,Mal clima con Adorni en el gobierno: &#8220;Le va a costar caro&#8221;,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES, POLITICA",2026-03-12,00:01:46,3,Política,2026-03-12,Jueves
10768,Boca igualó con San Lorenzo por el Torneo Apertura y volvió a irse silbado de La Bombonera,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-11,23:51:55,3,Deportes,2026-03-11,Miércoles
10765,Dolor en la Selección Argentina: murió el padre de Pablo Aimar,Francis Dinatale,"DEPORTES, DESTACADAS, INTERÉS GENERAL",2026-03-11,10:12:53,3,Deportes,2026-03-11,Miércoles
10762,Éxodo por la crisis: se quintuplicó la cantidad de argentinos que prefieren trabajar en Brasil,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES",2026-03-11,10:06:00,7,Internacional,2026-03-11,Miércoles
10759,"El petróleo vuelve a subir, mientras el mercado sigue con incertidumbre la guerra en Medio Oriente",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-03-11,09:56:18,9,Internacional,2026-03-11,Miércoles
10756,Clásico en La Bombonera: Boca y San Lorenzo se miden con la mira en los playoffs,Francis Dinatale,"DEPORTES, DESTACADAS",2026-03-11,09:48:45,4,Deportes,2026-03-11,Miércoles
10753,"Desplome de las ventas en panadería, alertan por récord de cierres de locales",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2026-03-11,09:37:04,5,Otros,2026-03-11,Miércoles
10749,La Justicia le dio la razón a los trabajadores de FATE y frenó el desalojo de la planta,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA, TITULARES",2026-03-11,09:23:54,4,Política,2026-03-11,Miércoles
10746,Santa Rosa de Calamuchita se convierte en polo universitario: la UPC desembarca con una inversión de $4.300 millones,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-11,06:32:13,7,Eventos locales,2026-03-11,Miércoles
10743,Villa Yacanto: Concluyen las obras de remodelación en la Escuela French y Beruti,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-11,06:26:55,7,Eventos locales,2026-03-11,Miércoles
10740,Villa Ciudad Parque: se puso en marcha la ampliación de la red troncal de gas natural,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-03-10,06:28:26,8,Otros,2026-03-10,Martes
10737,El Lago de Embalse se vistió de gala para el Oceanman Argentina 2026,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2026-03-10,06:19:40,8,Deportes,2026-03-10,Martes
