ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
9397,El problema de Donald Trump que explica la invasión: &#8220;EE.UU. tiene petróleo solo para seis años&#8221;,Francis Dinatale,Sin Categoria,2026-01-04,14:03:38,4,Internacional,2026-01-04,Domingo
9394,El papa León XIV reclamó por la soberanía de Venezuela tras la captura de Nicolás Maduro,Francis Dinatale,Sin Categoria,2026-01-04,13:59:57,6,Internacional,2026-01-04,Domingo
9391,Confirmaron que el lunes se realizará la reunión de emergencia del Consejo de Seguridad de la ONU,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-01-04,13:57:08,4,Internacional,2026-01-04,Domingo
9387,Delcy Rodríguez es la nueva presidenta de Venezuela tras la captura de Nicolás Maduro: el nombramiento,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-01-04,13:53:35,4,Internacional,2026-01-04,Domingo
9383,"Javier Milei celebró la captura de Nicolás Maduro: &#8220;Viva la libertad, carajo&#8221;",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-01-03,12:44:44,3,Internacional,2026-01-03,Sábado
9380,Lula: &#8220;Los bombardeos en territorio venezolano y la captura de su presidente son inaceptables&#8221;,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, INTERNACIONALES",2026-01-03,12:38:27,2,Internacional,2026-01-03,Sábado
9376,Impacto mundial: Estados Unidos invade Venezuela y Donald Trump asegura haber capturado a Nicolás Maduro,Francis Dinatale,"DESTACADAS, EEUU, INTERÉS GENERAL, INTERNACIONALES",2026-01-03,12:30:51,3,Internacional,2026-01-03,Sábado
9373,River se traslada a San Martín de los Andes para encarar la fase más exigente de la pretemporada,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-02,13:20:08,6,Deportes,2026-01-02,Viernes
9369,Llaryora se reunió con la nueva cúpula policial y le reiteró el apoyo,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2026-01-02,09:11:58,4,Policial,2026-01-02,Viernes
9365,Una persona murió luego de la voladura de una cabina de peaje,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2026-01-02,09:09:24,4,Otros,2026-01-02,Viernes
9362,Temporal: una persona fallecida y relevamiento de daños en distintos puntos de la provincia,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2026-01-02,09:05:12,3,Clima,2026-01-02,Viernes
9359,Más de medio millón de turistas se movilizan en Córdoba entre Año Nuevo y el primer fin de semana de enero,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2026-01-02,08:58:44,5,Turismo y viajes,2026-01-02,Viernes
9357,Adorni anunció la disolución de la ANDIS en medio del escándalo por corrupción en discapacidad,Francis Dinatale,"DESTACADAS, NACIONALES, POLITICA",2026-01-02,08:54:49,4,Política,2026-01-02,Viernes
9354,El DT de España elogió a Messi y calentó la Finalissima con Argentina: “Quiero jugar ese partido”,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-02,08:46:50,4,Deportes,2026-01-02,Viernes
9350,Boca empieza la pretemporada con la confirmación de Ubeda y sin refuerzos,Francis Dinatale,"DEPORTES, DESTACADAS",2026-01-02,08:41:40,6,Deportes,2026-01-02,Viernes
9347,Tragedia en Suiza: al menos 40 muertos por un incendio durante una fiesta de Fin de Año,Francis Dinatale,"DESTACADAS, INTERNACIONALES, TITULARES",2026-01-02,08:36:40,5,Internacional,2026-01-02,Viernes
9341,Cinco días de luto en Suiza: ascienden a 47 los muertos y hay 80 personas heridas de gravedad,Francis Dinatale,"DESTACADAS, INTERNACIONALES",2026-01-02,08:31:34,5,Internacional,2026-01-02,Viernes
9337,Grave colisión frontal en Ruta 5: Dos personas heridas tras chocar un auto y una moto,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-01-02,06:56:04,6,Policial,2026-01-02,Viernes
9334,Vuelco en la Ruta 5: Un conductor resultó ileso tras chocar contra el cerro en la zona del Dique,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-01-02,06:50:22,6,Policial,2026-01-02,Viernes
9331,Santa Rosa recibió el 2026 con una fiesta multitudinaria y una ocupación proyectada del 70%,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-01-02,06:41:48,6,Otros,2026-01-02,Viernes
9327,El Gobierno buscará un crédito de U$S2.000 millones para afrontar los primeros gastos del Estado en 2026,Francis Dinatale,"DESTACADAS, DIVISAS, INTERÉS GENERAL",2025-12-31,09:21:50,4,Política,2025-12-31,Miércoles
9324,Un enorme apagón dejó a casi un millón de usuarios sin luz: el gobierno aumentó otra vez las tarifas,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2025-12-31,09:16:53,4,Política,2025-12-31,Miércoles
9321,Suben otra vez los impuestos a los combustibles y suman presión a los precios en surtidor,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-12-31,08:52:58,4,Precios y costo de vida,2025-12-31,Miércoles
9317,Se prorroga la vigencia de los Boletos Sociales con tarjeta Red Bus en la ciudad de Córdoba,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2025-12-30,09:42:13,3,Sociedad,2025-12-30,Martes
9311,Seguridad: Asumió la nueva cúpula de la Policía de Córdoba,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2025-12-30,09:35:38,4,Policial,2025-12-30,Martes
9307,Temporal sin respiro en Corrientes: cientos de evacuados y localidades bajo el agua,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, TITULARES",2025-12-30,09:27:15,4,Clima,2025-12-30,Martes
9303,Claudio Úbeda será el entrenador de Boca en 2026: todos los detalles,Francis Dinatale,"DEPORTES, DESTACADAS",2025-12-30,09:19:42,6,Deportes,2025-12-30,Martes
9300,Es oficial el aumento en las tarifas de gas: de cuánto es el incremento,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, NACIONALES",2025-12-30,09:08:41,3,Precios y costo de vida,2025-12-30,Martes
9296,Almafuerte inaugura un nuevo punto para motorhomes a orillas del Lago Piedras Moras,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2025-12-30,06:39:47,7,Eventos locales,2025-12-30,Martes
9293,Peligro en la Ruta 5: dos detenidos tras realizar maniobras temerarias y evadir un control,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-12-30,06:32:06,9,Policial,2025-12-30,Martes
9290,Tragedia en La Cumbrecita: un turista cordobés murió ahogado en el sector de La Cascada,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2025-12-30,06:24:20,8,Policial,2025-12-30,Martes
